ID PERSONA,Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price
292,BUENO,17,PROPIA,60,41,CASADO,NO,FREELANCER,75,250,13500,3700,1400,2050
293,BUENO,6,PROPIA,36,42,CASADO,NO,FIJO,60,132,6000,0,1200,1513
294,BUENO,22,PROPIA,6,46,CASADO,NO,FREELANCER,90,150,75000,0,3000,3300
295,BUENO,25,RENTADA,60,52,CASADO,NO,FIJO,73,127,0,0,1030,1250
296,MALO,8,PROPIA,60,30,CASADO,NO,MEDIO TIEMPO,60,90,3000,500,1000,1339
297,MALO,19,PROPIA,60,47,CASADO,SÍ,FREELANCER,90,166,12500,1000,875,875
298,BUENO,3,PROPIA,18,66,CASADO,NO,OTRO,45,69,12000,0,500,1101
299,BUENO,35,PROPIA,60,54,CASADO,NO,FIJO,45,182,4000,0,1000,1568
300,BUENO,0,PROPIA,42,65,CASADO,NO,OTRO,45,77,4000,2000,750,1194
301,MALO,7,OTRO,60,25,CASADO,NO,FIJO,45,50,0,0,950,1378
302,BUENO,3,PROPIA,60,31,SOLTERO,NO,FIJO,35,131,4000,0,1050,1139
303,BUENO,1,PADRES,24,23,SOLTERO,NO,FIJO,35,62,0,0,350,350
304,MALO,5,PROPIA,60,35,CASADO,NO,FIJO,75,60,3000,400,1150,1406
305,BUENO,2,PROPIA,60,47,CASADO,NO,FIJO,90,86,4500,0,1200,1497
306,MALO,13,RENTADA,36,28,CASADO,NO,FIJO,59,143,0,0,1400,1600
307,MALO,27,RENTADA,60,50,CASADO,SÍ,FIJO,87,120,0,0,1300,1350
308,MALO,3,OTRO,60,25,SOLTERO,NO,FIJO,35,283,0,0,2000,2032
309,BUENO,0,PROPIA,36,39,CASADO,NO,FIJO,60,138,3000,0,1400,2610
310,BUENO,1,PRIVADA,12,46,CASADO,NO,OTRO,90,90,2000,600,500,1193
311,MALO,1,RENTADA,60,36,CASADO,SÍ,FIJO,85,99,0,0,1200,1275
312,MALO,10,PROPIA,36,39,CASADO,SÍ,FREELANCER,75,160,15000,0,3250,3750
313,BUENO,1,PROPIA,60,25,CASADO,NO,MEDIO TIEMPO,60,330,9000,3500,1300,2500
314,BUENO,6,PROPIA,36,49,CASADO,NO,FREELANCER,60,100,22000,0,1000,1790
315,MALO,3,RENTADA,48,52,CASADO,NO,FIJO,96,210,0,0,1400,1419
316,BUENO,10,RENTADA,30,34,SEPARADO,NO,FIJO,45,100,0,0,700,1480
317,BUENO,0,PROPIA,36,24,SOLTERO,NO,MEDIO TIEMPO,45,97,8000,0,600,1542
318,MALO,1,RENTADA,60,38,CASADO,NO,FREELANCER,45,0,0,0,1500,1850
319,BUENO,6,PROPIA,48,24,CASADO,NO,FIJO,45,227,3000,0,600,1380
320,BUENO,5,PROPIA,42,33,CASADO,SÍ,FIJO,45,140,22000,2500,1200,1888
321,MALO,1,RENTADA,48,31,CASADO,NO,FIJO,87,115,0,0,1100,1672
322,BUENO,37,PROPIA,48,63,CASADO,NO,FIJO,60,150,3500,0,700,808
323,MALO,1,PADRES,60,23,SOLTERO,NO,FIJO,35,90,0,0,1100,1107
324,BUENO,40,PROPIA,42,61,CASADO,NO,FIJO,90,275,12000,0,1000,1335
325,BUENO,5,PADRES,60,28,SOLTERO,NO,FIJO,35,176,0,0,1190,1390
326,BUENO,11,RENTADA,60,58,CASADO,NO,FIJO,71,110,3000,0,1150,1363
327,BUENO,23,PROPIA,60,41,CASADO,NO,FIJO,75,140,3000,0,1450,1482
328,BUENO,23,PROPIA,60,38,CASADO,NO,FIJO,45,500,3500,0,1900,2357
329,MALO,5,PROPIA,60,27,CASADO,NO,FIJO,75,66,3000,0,600,850
330,BUENO,10,PROPIA,60,55,CASADO,NO,FREELANCER,60,0,10000,0,1000,1180
331,BUENO,5,PROPIA,48,40,CASADO,NO,FREELANCER,75,145,6000,0,825,1617
332,BUENO,31,PROPIA,60,59,CASADO,NO,FIJO,60,67,6500,0,1080,1114
333,MALO,4,PROPIA,60,47,CASADO,NO,FREELANCER,75,0,13500,0,1900,1976
334,MALO,10,PROPIA,60,38,CASADO,SÍ,FIJO,90,80,3000,1749,1030,1095
335,BUENO,0,PADRES,60,25,SOLTERO,NO,FREELANCER,35,0,0,0,800,1380
336,BUENO,8,OTRO,60,28,CASADO,NO,FIJO,45,200,0,0,700,1529
337,BUENO,2,PROPIA,36,49,CASADO,SÍ,FREELANCER,75,154,14000,0,850,1263
338,BUENO,3,PRIVADA,48,38,CASADO,NO,FREELANCER,90,187,2500,750,1550,1600
339,MALO,35,PROPIA,48,52,CASADO,NO,FIJO,60,135,5000,0,1200,1400
340,BUENO,3,PROPIA,48,37,VIUDO,NO,FIJO,45,160,6000,3000,1000,1520
341,BUENO,25,PROPIA,60,42,CASADO,NO,FIJO,60,133,9500,0,1500,1617
342,BUENO,8,RENTADA,60,54,CASADO,NO,FREELANCER,173,230,5000,0,1100,1500
343,BUENO,2,PROPIA,60,30,CASADO,NO,FIJO,60,154,3000,0,1000,1705
344,BUENO,2,PROPIA,30,26,CASADO,NO,FIJO,60,50,3500,250,600,1292
345,BUENO,17,PROPIA,48,49,CASADO,NO,FREELANCER,60,189,7000,0,1100,1294
346,BUENO,3,PROPIA,60,36,CASADO,NO,FIJO,60,202,4600,1260,1400,1936
347,MALO,4,PADRES,48,40,CASADO,NO,FREELANCER,90,20,0,0,1850,2143
348,MALO,0,PROPIA,12,61,CASADO,NO,OTRO,60,40,4000,0,170,1394
349,MALO,2,RENTADA,24,59,CASADO,NO,FIJO,110,50,0,0,200,425
350,BUENO,2,PROPIA,48,49,CASADO,NO,FIJO,45,125,4000,0,500,1600
351,BUENO,30,RENTADA,60,52,CASADO,NO,FREELANCER,70,100,14500,0,1250,1563
352,BUENO,11,PROPIA,60,35,CASADO,NO,FIJO,60,115,4000,75,1250,1284
353,MALO,5,NO DIJO ,60,25,CASADO,NO,FIJO,75,160,1000,0,890,990
354,BUENO,14,PROPIA,60,30,CASADO,NO,FIJO,60,70,4000,2800,600,1125
355,BUENO,8,PROPIA,48,28,CASADO,NO,FIJO,35,220,4000,0,1000,1267
356,MALO,1,OTRO,60,42,CASADO,SÍ,FREELANCER,45,0,0,0,1600,1780
357,BUENO,1,PROPIA,6,29,SOLTERO,NO,FREELANCER,35,107,2000,0,300,1298
358,MALO,6,PROPIA,60,32,CASADO,NO,FIJO,75,160,2200,600,1550,1600
359,BUENO,9,PROPIA,60,45,CASADO,NO,FIJO,75,150,3000,0,1100,1340
360,BUENO,0,PROPIA,60,52,CASADO,NO,MEDIO TIEMPO,45,0,10000,0,750,1244
361,MALO,3,PROPIA,60,26,CASADO,NO,MEDIO TIEMPO,45,120,6100,1500,1000,1403
362,BUENO,3,PROPIA,60,33,CASADO,SÍ,FREELANCER,75,225,2000,0,1400,1980
363,BUENO,1,PADRES,60,21,SOLTERO,NO,FREELANCER,35,100,0,0,900,1290
364,MALO,0,PROPIA,36,34,CASADO,NO,MEDIO TIEMPO,75,80,4500,300,600,1339
365,BUENO,6,PROPIA,60,27,SOLTERO,NO,FIJO,35,208,6000,3300,1500,1559
366,MALO,21,PROPIA,60,44,CASADO,NO,FIJO,90,105,1150,720,200,1078
367,BUENO,17,PROPIA,60,51,CASADO,NO,FIJO,60,98,4000,0,860,1113
368,BUENO,7,RENTADA,18,33,CASADO,NO,FIJO,113,532,0,0,1000,2290
369,BUENO,10,PROPIA,60,35,CASADO,NO,FIJO,60,140,4000,0,1000,1578
370,BUENO,2,PROPIA,48,38,CASADO,NO,FIJO,75,90,7000,2000,500,1039
371,BUENO,0,RENTADA,60,28,CASADO,NO,FIJO,76,155,0,0,800,1218
372,BUENO,2,PROPIA,60,26,CASADO,NO,FIJO,45,120,3500,0,300,1329
373,BUENO,10,PROPIA,36,34,CASADO,NO,FIJO,90,159,3000,250,300,500
374,BUENO,6,PROPIA,60,27,CASADO,NO,FIJO,45,122,2000,1000,1300,1384
375,MALO,7,PROPIA,60,32,CASADO,NO,MEDIO TIEMPO,75,156,3500,0,1300,1553
376,BUENO,18,PROPIA,48,43,SOLTERO,NO,FIJO,35,90,2500,0,1000,1626
377,BUENO,3,PROPIA,18,30,SOLTERO,NO,MEDIO TIEMPO,35,130,5000,0,1100,1674
378,BUENO,6,PROPIA,18,42,CASADO,NO,FREELANCER,90,45,4000,34,200,1500
379,BUENO,0,RENTADA,36,26,CASADO,NO,MEDIO TIEMPO,72,118,1000,0,600,1421
380,MALO,0,PROPIA,24,20,SOLTERO,NO,OTRO,60,152,2000,0,400,480
381,BUENO,8,RENTADA,48,24,SOLTERO,NO,FIJO,49,135,0,0,1000,1274
382,BUENO,4,RENTADA,48,27,CASADO,NO,FIJO,58,125,0,0,1200,1580
383,BUENO,1,RENTADA,36,35,CASADO,NO,FREELANCER,66,208,4000,0,1000,1300
384,MALO,1,PADRES,48,18,SOLTERO,NO,MEDIO TIEMPO,35,81,0,0,1150,1314
385,BUENO,3,PROPIA,24,35,CASADO,NO,FIJO,75,160,1800,0,200,957
386,BUENO,10,RENTADA,60,33,CASADO,NO,FREELANCER,75,300,2700,0,1000,1500
387,BUENO,8,PRIVADA,36,39,CASADO,NO,FIJO,60,135,4000,1500,1300,1504
388,BUENO,20,PADRES,60,36,CASADO,NO,FIJO,60,121,0,0,850,935
389,BUENO,3,PADRES,48,29,SOLTERO,NO,FIJO,35,145,0,0,1000,1028
390,MALO,1,PADRES,48,23,SOLTERO,NO,FIJO,35,165,0,0,1300,1440
391,BUENO,19,PROPIA,12,34,CASADO,NO,FREELANCER,75,428,32000,0,500,1030
392,BUENO,2,RENTADA,48,57,CASADO,NO,OTRO,68,233,0,0,1200,1366
393,MALO,11,PROPIA,60,38,CASADO,SÍ,FIJO,90,245,4000,0,1700,1768
394,MALO,1,PROPIA,36,52,CASADO,SÍ,FREELANCER,60,0,100000,20000,1500,2340
395,MALO,1,PROPIA,48,42,CASADO,SÍ,FREELANCER,75,200,9000,4500,1400,1700
396,BUENO,15,PROPIA,60,44,CASADO,NO,FREELANCER,60,42,10000,0,910,1450
397,BUENO,10,PROPIA,48,37,DIVORCIADO,NO,FIJO,35,87,3500,450,500,1155
398,MALO,1,PRIVADA,48,34,CASADO,SÍ,FREELANCER,45,200,3000,1500,1000,1191
399,BUENO,25,PROPIA,12,43,CASADO,NO,FREELANCER,75,250,100000,0,600,841
400,MALO,4,RENTADA,60,42,DIVORCIADO,SÍ,FIJO,70,350,0,0,2200,2441
401,MALO,0,OTRO,48,24,CASADO,NO,FIJO,60,105,0,0,1200,1516
402,BUENO,1,PROPIA,60,36,SOLTERO,NO,FREELANCER,60,100,4500,1500,400,1591
403,MALO,2,PADRES,60,52,CASADO,SÍ,FREELANCER,75,160,5000,0,1350,1999
404,BUENO,16,PADRES,60,34,SOLTERO,NO,FREELANCER,35,0,12000,0,1200,1336
405,MALO,0,RENTADA,36,34,SEPARADO,NO,FIJO,49,140,0,0,1150,1600
406,BUENO,16,PADRES,60,31,CASADO,NO,FIJO,45,160,0,0,1400,1850
407,BUENO,8,PROPIA,60,36,CASADO,NO,FREELANCER,75,148,2600,0,1400,1775
408,BUENO,20,PADRES,36,50,CASADO,NO,FREELANCER,45,113,20000,0,700,1224
409,BUENO,5,PADRES,60,33,CASADO,NO,FIJO,45,97,0,0,1500,1663
410,BUENO,20,PROPIA,60,54,CASADO,NO,FIJO,60,107,1500,0,1250,1500
411,MALO,5,RENTADA,60,40,CASADO,SÍ,FIJO,66,206,0,0,1900,2225
412,BUENO,1,PROPIA,60,29,CASADO,NO,FIJO,45,275,6000,1810,1600,1930
413,BUENO,3,PROPIA,60,31,CASADO,NO,FIJO,45,176,4500,2500,1400,1607
414,BUENO,2,RENTADA,36,32,CASADO,NO,FIJO,63,175,0,0,1000,1230
415,BUENO,3,PROPIA,24,51,CASADO,NO,FIJO,45,223,20000,0,1400,1581
416,BUENO,7,RENTADA,60,31,CASADO,NO,FIJO,67,70,0,0,790,1072
417,MALO,9,RENTADA,36,46,CASADO,NO,FIJO,84,87,0,0,1200,1471
418,MALO,1,PROPIA,60,35,CASADO,NO,FREELANCER,90,42,5000,100,500,1300
419,BUENO,14,PADRES,60,33,SOLTERO,NO,FIJO,35,60,0,0,1150,1192
420,BUENO,6,OTRO,48,25,SOLTERO,NO,FIJO,35,300,0,0,2400,2700
421,BUENO,0,OTRO,36,31,CASADO,NO,FIJO,75,144,0,0,450,500
422,MALO,15,RENTADA,36,43,CASADO,NO,FREELANCER,75,0,15000,2000,1100,1720
423,BUENO,2,PADRES,48,30,CASADO,NO,FIJO,60,180,0,0,1350,1770
424,MALO,1,RENTADA,48,40,CASADO,NO,OTRO,82,69,0,0,1100,1197
425,BUENO,12,RENTADA,60,37,CASADO,SÍ,FIJO,86,110,0,0,700,950
426,MALO,1,PADRES,36,22,SOLTERO,SÍ,MEDIO TIEMPO,35,50,0,0,425,450
427,MALO,0,PADRES,60,24,SOLTERO,SÍ,MEDIO TIEMPO,35,86,0,0,1400,1707
428,BUENO,11,PROPIA,36,27,CASADO,NO,FIJO,60,172,7000,0,900,1201
429,MALO,9,RENTADA,60,32,CASADO,SÍ,FREELANCER,71,109,0,0,1135,1355
430,BUENO,13,PROPIA,60,43,CASADO,NO,FIJO,60,95,3000,0,890,1196
431,BUENO,29,RENTADA,60,57,CASADO,NO,FIJO,80,203,0,0,1100,1297
432,MALO,33,PROPIA,48,59,CASADO,SÍ,FIJO,45,114,10000,0,1200,1420
433,BUENO,3,RENTADA,48,60,VIUDO,NO,FREELANCER,54,186,0,0,850,1036
434,BUENO,0,RENTADA,60,25,SOLTERO,NO,FIJO,51,155,0,0,800,1201
435,BUENO,5,PADRES,60,28,CASADO,NO,FIJO,60,195,1800,0,1000,1527
436,MALO,3,PROPIA,60,40,CASADO,NO,FREELANCER,75,246,2500,0,1300,1500
437,BUENO,21,RENTADA,48,36,CASADO,NO,FIJO,86,113,0,0,950,1057
438,BUENO,6,PROPIA,48,27,CASADO,NO,FREELANCER,60,290,4300,900,1500,2127
439,MALO,1,OTRO,48,33,CASADO,SÍ,FREELANCER,75,0,0,0,1000,2218
440,BUENO,25,PROPIA,60,44,CASADO,NO,FIJO,45,125,2500,0,1200,1570
441,BUENO,5,RENTADA,24,34,CASADO,NO,FREELANCER,95,199,0,0,250,650
442,BUENO,1,PROPIA,60,28,CASADO,NO,FIJO,45,133,5000,9000,700,1175
443,BUENO,1,PROPIA,60,39,CASADO,NO,FIJO,60,210,2000,0,700,825
444,MALO,2,OTRO,48,47,SOLTERO,SÍ,FREELANCER,35,0,0,0,2150,2152
445,BUENO,11,PROPIA,60,28,CASADO,NO,FIJO,45,78,4000,0,850,978
446,BUENO,1,RENTADA,36,37,DIVORCIADO,NO,MEDIO TIEMPO,55,200,15000,0,1100,1650
447,BUENO,0,PADRES,60,20,CASADO,NO,FREELANCER,45,100,0,0,1850,2150
448,MALO,2,RENTADA,48,36,CASADO,NO,FIJO,85,95,0,0,1340,1771
449,BUENO,5,RENTADA,48,28,CASADO,NO,FIJO,63,183,0,0,1100,1615
450,BUENO,2,PADRES,24,20,SOLTERO,NO,FIJO,35,43,0,0,450,994
451,BUENO,7,PRIVADA,60,32,CASADO,NO,FIJO,75,120,3000,3000,870,1147
452,MALO,3,PADRES,60,19,SOLTERO,NO,FREELANCER,45,198,2500,0,1100,1194
453,MALO,2,RENTADA,36,21,SOLTERO,NO,FIJO,45,100,0,0,700,825
454,BUENO,3,RENTADA,36,23,SOLTERO,NO,FIJO,50,150,0,0,1000,1128
455,BUENO,10,PROPIA,36,47,CASADO,NO,FIJO,60,133,3000,0,360,360
456,BUENO,10,PROPIA,48,37,VIUDO,NO,OTRO,45,110,3000,0,500,1190
457,BUENO,10,PROPIA,60,51,CASADO,NO,FIJO,60,202,2000,0,1400,1580
458,BUENO,1,PRIVADA,24,31,CASADO,NO,FIJO,60,140,2000,500,1100,1600
459,BUENO,4,PROPIA,60,49,CASADO,NO,FIJO,45,123,5000,0,1450,1735
460,BUENO,2,PROPIA,60,27,CASADO,NO,FIJO,45,275,8000,4500,1500,2178
461,MALO,3,PRIVADA,60,34,CASADO,SÍ,FIJO,75,200,2500,0,1350,1589
462,BUENO,6,PROPIA,60,28,SOLTERO,NO,FREELANCER,35,0,7000,800,1500,1828
463,MALO,0,PROPIA,48,29,SEPARADO,NO,FIJO,35,55,4000,0,757,1566
464,BUENO,1,PROPIA,60,51,CASADO,NO,OTRO,45,105,3000,0,1200,1250
465,BUENO,15,PROPIA,60,34,CASADO,NO,FIJO,75,146,5000,0,1400,1626
466,BUENO,10,PROPIA,60,42,CASADO,SÍ,FIJO,75,100,6000,1500,1350,1414
467,MALO,2,RENTADA,60,46,SEPARADO,NO,FIJO,49,136,0,0,1500,1687
468,BUENO,8,PROPIA,60,40,CASADO,NO,FIJO,60,90,4500,0,1100,1638
469,BUENO,4,PROPIA,60,32,CASADO,NO,FREELANCER,60,0,6000,0,1100,1296
470,BUENO,7,PROPIA,60,26,CASADO,NO,FIJO,60,116,3000,0,1400,1460
471,BUENO,17,PROPIA,36,31,CASADO,NO,FIJO,75,128,7000,4800,700,1400
472,BUENO,10,PROPIA,54,47,CASADO,NO,FIJO,60,105,3000,0,850,911
473,BUENO,6,PROPIA,30,45,CASADO,NO,FIJO,90,125,3000,0,1050,1559
474,BUENO,0,OTRO,60,26,CASADO,NO,MEDIO TIEMPO,45,68,0,0,1200,1315
475,BUENO,1,PROPIA,36,41,CASADO,NO,FIJO,75,400,5500,0,1800,2600
476,BUENO,6,PROPIA,48,31,CASADO,NO,FIJO,60,251,3000,400,1000,1208
477,BUENO,2,RENTADA,60,23,SOLTERO,NO,FIJO,58,225,0,0,800,975
478,BUENO,2,PADRES,60,34,SOLTERO,NO,FIJO,35,140,0,0,1200,1274
479,BUENO,15,PROPIA,48,34,SEPARADO,NO,FREELANCER,45,0,5000,0,900,1197
480,BUENO,7,RENTADA,60,38,CASADO,NO,FREELANCER,107,320,1500,0,1050,1092
481,BUENO,0,PROPIA,36,55,CASADO,SÍ,FREELANCER,45,0,16000,0,900,1100
482,BUENO,1,RENTADA,60,54,CASADO,NO,OTRO,54,87,8000,0,1000,1202
483,MALO,2,PADRES,54,24,SOLTERO,SÍ,FREELANCER,35,0,0,0,1800,2646
484,MALO,15,PROPIA,60,37,CASADO,NO,OTRO,90,90,5000,1800,1500,1816
485,MALO,0,RENTADA,60,43,CASADO,NO,FREELANCER,75,0,0,0,1400,1700
486,BUENO,2,PADRES,48,26,CASADO,NO,FIJO,60,110,10000,0,1300,1700
487,BUENO,20,PROPIA,54,59,CASADO,NO,FREELANCER,60,87,3500,0,500,984
488,BUENO,30,RENTADA,60,54,CASADO,NO,FIJO,54,93,0,0,1000,1387
489,BUENO,12,PROPIA,48,27,CASADO,SÍ,FIJO,45,110,5000,1300,450,1636
490,BUENO,2,RENTADA,60,28,SOLTERO,NO,FIJO,43,81,0,0,1000,1135
491,MALO,3,PROPIA,60,53,CASADO,NO,FIJO,45,98,3500,0,1350,1453
492,BUENO,7,PROPIA,60,48,CASADO,NO,FREELANCER,60,155,4500,0,1400,1500
493,BUENO,4,PROPIA,48,30,CASADO,NO,FIJO,60,167,3500,1000,800,1350
494,BUENO,14,PRIVADA,60,28,CASADO,NO,FIJO,60,190,18000,0,1850,2247
495,BUENO,10,PROPIA,60,34,CASADO,NO,FIJO,75,110,2500,300,1150,1367
496,MALO,3,PROPIA,60,33,SEPARADO,NO,FREELANCER,35,0,6000,0,950,950
497,MALO,12,RENTADA,60,55,CASADO,SÍ,FIJO,62,170,0,0,1800,2154
498,MALO,20,PROPIA,36,40,SOLTERO,SÍ,FREELANCER,35,0,8500,400,750,1100
499,BUENO,5,PADRES,60,28,SOLTERO,NO,FIJO,35,70,0,0,900,1492
500,MALO,2,PROPIA,60,31,SOLTERO,NO,FIJO,35,55,7500,0,800,1351
501,MALO,30,PADRES,60,56,CASADO,NO,FIJO,45,80,10000,0,1500,2040
502,BUENO,3,PROPIA,60,38,CASADO,SÍ,MEDIO TIEMPO,75,81,4000,0,1000,1037
503,MALO,0,OTRO,48,25,SOLTERO,NO,FIJO,35,139,0,0,1200,1202
504,BUENO,0,RENTADA,48,35,CASADO,NO,FIJO,66,206,0,0,1500,1683
505,MALO,5,OTRO,24,41,SEPARADO,NO,FREELANCER,35,0,0,0,500,1000
506,BUENO,3,PADRES,48,31,SOLTERO,NO,FIJO,35,120,0,0,1000,1100
507,BUENO,30,OTRO,48,52,CASADO,NO,FREELANCER,90,300,12000,0,1700,1734
508,BUENO,13,PRIVADA,60,33,CASADO,NO,FIJO,75,224,7000,0,1600,1604
509,BUENO,0,RENTADA,60,30,CASADO,NO,FIJO,68,80,0,0,1000,1330
510,MALO,3,PROPIA,60,37,CASADO,NO,MEDIO TIEMPO,90,166,3000,0,800,877
511,BUENO,0,PROPIA,36,54,CASADO,NO,MEDIO TIEMPO,60,110,11500,0,1100,1759
512,MALO,7,PADRES,48,32,CASADO,SÍ,FIJO,45,161,0,0,970,1564
513,BUENO,4,PROPIA,60,23,CASADO,NO,FIJO,45,80,4000,0,1100,1306
514,BUENO,10,PROPIA,24,39,CASADO,NO,FIJO,75,150,3000,0,500,1108
515,MALO,1,RENTADA,36,28,SOLTERO,NO,FREELANCER,52,170,0,0,350,1500
516,BUENO,2,PADRES,60,43,CASADO,NO,FIJO,45,100,0,0,1500,1645
517,BUENO,30,RENTADA,60,50,CASADO,NO,FREELANCER,68,225,10000,0,1300,1500
518,BUENO,3,RENTADA,60,41,CASADO,SÍ,FIJO,77,166,0,0,2200,2625
519,BUENO,0,PADRES,36,27,SOLTERO,NO,FIJO,45,200,5000,0,800,1456
520,BUENO,10,PROPIA,42,25,CASADO,NO,FIJO,45,110,3000,0,1500,2178
521,BUENO,4,RENTADA,36,35,SOLTERO,NO,FIJO,46,110,0,0,1000,1642
522,BUENO,1,PROPIA,60,31,CASADO,NO,MEDIO TIEMPO,45,160,4000,300,1200,1265
523,BUENO,13,PADRES,36,43,SOLTERO,NO,FIJO,35,204,0,0,200,325
524,MALO,4,PADRES,60,28,CASADO,NO,MEDIO TIEMPO,45,135,0,0,1350,1471
525,BUENO,1,PADRES,48,22,SOLTERO,NO,FREELANCER,45,158,0,0,260,1440
526,BUENO,8,PROPIA,60,42,CASADO,SÍ,FREELANCER,75,290,10000,0,1200,2140
527,BUENO,14,PROPIA,60,41,CASADO,NO,FIJO,60,100,6000,0,450,1377
528,BUENO,6,PROPIA,60,29,CASADO,NO,FIJO,60,115,6000,2000,1250,1780
529,BUENO,1,PROPIA,18,27,CASADO,NO,MEDIO TIEMPO,45,149,2000,0,700,818
530,BUENO,16,PROPIA,60,32,CASADO,SÍ,FIJO,75,143,4000,0,650,1017
531,BUENO,10,PADRES,36,27,CASADO,SÍ,FIJO,60,150,0,0,1000,1788
532,BUENO,11,PADRES,48,37,SOLTERO,NO,FIJO,35,199,10000,0,1100,1212
533,BUENO,40,RENTADA,36,59,CASADO,NO,FIJO,59,142,0,0,1000,1800
534,MALO,13,PROPIA,54,52,CASADO,NO,FIJO,75,80,4000,0,1300,1394
535,MALO,7,RENTADA,36,25,CASADO,NO,FIJO,69,93,0,0,250,400
536,BUENO,3,PADRES,36,24,SEPARADO,NO,FIJO,45,113,0,0,850,940
537,BUENO,13,PADRES,48,51,CASADO,NO,FIJO,45,92,3000,500,1220,1433
538,BUENO,7,PROPIA,36,39,CASADO,NO,FREELANCER,75,205,4000,0,1300,1439
539,BUENO,7,PROPIA,60,33,SOLTERO,NO,FIJO,35,210,6000,0,1700,2414
540,BUENO,4,PROPIA,24,31,CASADO,NO,FIJO,60,256,3000,0,600,1571
541,BUENO,5,RENTADA,36,30,CASADO,NO,FREELANCER,101,260,0,0,1000,1500
542,BUENO,7,PROPIA,60,24,CASADO,NO,FIJO,45,106,2500,0,1200,1258
543,BUENO,10,PROPIA,48,31,CASADO,NO,FIJO,60,160,4500,0,450,1403
544,BUENO,16,PROPIA,60,39,CASADO,NO,FIJO,60,148,3500,0,750,1346
545,BUENO,2,PROPIA,36,42,CASADO,NO,FIJO,75,220,3500,0,1500,2195
546,BUENO,6,PROPIA,36,37,CASADO,NO,FREELANCER,75,63,4000,50,800,1637
547,BUENO,3,PROPIA,36,38,CASADO,NO,FIJO,75,106,8500,0,2375,2375
548,MALO,16,PROPIA,60,42,CASADO,NO,FIJO,75,81,3500,0,870,873
549,MALO,1,PADRES,60,23,SOLTERO,NO,FIJO,35,100,0,0,1210,1450
550,MALO,0,OTRO,60,40,CASADO,SÍ,FIJO,75,260,2500,0,1500,1607
551,BUENO,12,PROPIA,24,36,CASADO,NO,FIJO,60,243,6000,0,600,1376
552,BUENO,1,RENTADA,60,27,SOLTERO,NO,FIJO,44,88,0,0,1000,1092
553,BUENO,40,PROPIA,24,60,CASADO,NO,FREELANCER,75,186,8000,0,900,1307
554,BUENO,30,PROPIA,48,45,CASADO,NO,FIJO,75,105,10000,2400,830,1128
555,BUENO,5,PROPIA,48,65,CASADO,NO,FREELANCER,75,80,30000,2000,700,1698
556,BUENO,10,PRIVADA,60,40,CASADO,NO,FIJO,60,154,1500,0,825,1075
557,MALO,13,RENTADA,60,40,SEPARADO,NO,FREELANCER,64,35,2500,0,1920,1920
558,BUENO,3,RENTADA,48,33,CASADO,NO,FIJO,66,63,2000,0,800,1298
559,MALO,0,OTRO,36,28,CASADO,SÍ,OTRO,45,297,8000,0,1360,1362
560,MALO,1,RENTADA,60,33,CASADO,NO,FIJO,91,161,0,0,1700,1770
561,BUENO,25,PROPIA,36,51,SEPARADO,NO,FREELANCER,35,200,5000,0,1700,2022
562,BUENO,11,PRIVADA,48,31,CASADO,NO,FIJO,45,140,4000,0,700,1225
563,BUENO,7,PROPIA,12,36,CASADO,NO,FIJO,90,125,20000,0,375,724
564,BUENO,4,PADRES,24,23,SOLTERO,NO,FIJO,35,78,3000,0,500,1346
565,MALO,5,OTRO,60,33,SOLTERO,NO,FIJO,35,57,0,0,1000,1415
566,BUENO,31,RENTADA,60,51,CASADO,SÍ,FIJO,135,300,0,0,1000,1380
567,MALO,0,OTRO,60,31,CASADO,NO,FREELANCER,60,0,0,0,1400,1500
568,BUENO,10,PROPIA,36,32,CASADO,NO,FREELANCER,75,202,2100,0,900,900
569,BUENO,16,PROPIA,48,50,CASADO,NO,FIJO,90,175,21500,1950,1100,1639
570,BUENO,19,PROPIA,36,52,CASADO,NO,FREELANCER,45,150,15000,0,1420,2220
571,BUENO,0,PADRES,60,34,SOLTERO,NO,OTRO,45,158,2000,0,1020,1600
572,MALO,3,OTRO,36,25,SOLTERO,NO,FIJO,45,0,0,0,900,1270
573,BUENO,1,PROPIA,48,28,CASADO,NO,MEDIO TIEMPO,45,123,4000,1978,1100,1556
574,MALO,1,RENTADA,48,36,CASADO,NO,FREELANCER,88,125,0,0,1500,1878
575,MALO,0,PROPIA,60,27,CASADO,NO,MEDIO TIEMPO,45,113,3000,1500,1200,1532
576,BUENO,2,PROPIA,24,26,CASADO,SÍ,FREELANCER,45,167,4000,0,340,900
577,MALO,4,RENTADA,36,24,CASADO,SÍ,FIJO,75,148,0,0,900,1100
578,MALO,0,PRIVADA,60,47,CASADO,NO,MEDIO TIEMPO,75,156,2000,200,600,1556
579,BUENO,13,PROPIA,48,40,CASADO,NO,FIJO,60,123,4000,0,900,1054
580,MALO,1,PROPIA,60,42,CASADO,NO,MEDIO TIEMPO,120,143,5500,2000,1160,1285
581,MALO,17,RENTADA,48,52,CASADO,NO,FIJO,93,180,0,0,1200,1338
582,MALO,0,OTRO,60,26,SOLTERO,NO,OTRO,35,0,0,0,1200,1571
583,BUENO,5,RENTADA,36,45,CASADO,NO,OTRO,90,150,10000,0,1100,1556
